,text,target
1430,"['मेरी', 'कॉम', 'शूटिंग', 'अंतिम', 'दिन', 'मुश्किल', 'ज्यादा', 'मुश्किल', 'रहे।']",0
1431,"['स्पाइसजेट', 'माली', 'हालत', 'बेहतर', 'है।']",0
1432,"['चुप्पी', 'तोड़ते', 'रामपाल', 'नाम', 'बेमतलब', 'उठाया', 'है।']",1
1433,"['प्रसन्नचित्त', 'व्यक्ति', 'कार्य', 'प्रसन्नतापूर्वक']",1
1434,"['महापुरुष', 'व्यक्तित्व', 'धनी']",1
1435,"['प्रतिभागी', 'जिन्होंने', 'नृत्य', 'जरिए', 'मार्मिक', 'कहानी', 'प्रस्तुत', 'की।']",1
1436,"['गौरतलब', 'विद्या', 'पिछले', 'काफी', 'समय', 'लगातार', 'शूटिंग', 'व्यस्त', 'फायदा', 'सिद्धार्थ', 'उठा', 'हैं।']",1
1437,"['नाइट', 'राइडर्स', 'अब', 'अपेक्षा', 'अनुरूप', 'प्रदर्शन', 'असफल', 'रही', 'है.']",0
1438,"['यानिना', 'स्मोकिंग', 'मोटापा', 'दोनों', 'दिल', 'सेहत', 'हानिकारक', 'हैं।']",0
1439,"['कर्मचारियों', 'कहना', 'बने', 'आवास', 'अब', 'जर्जर', 'अवस्था', 'है।']",0
1440,"['उच्च', 'शिक्षा', 'गुणवत्ता', 'सुधार', 'वर्ल्ड', 'बैंक', 'टीम', 'मंगलवार', 'बरकतउल्ला', 'विश्वविद्यालय', 'दौरा', 'किया।']",1
1441,"['राजस्थान', 'कप्तान', 'जीत', 'श्रेय', 'तांबे', 'देते', 'तांबे', 'प्रदर्शन', 'तोहफा', 'मिलना', 'चाहिए।']",1
1442,"['देश', 'आभारी', 'वीरों', 'देश', 'सुरक्षा', 'सीमाओं', 'तैनात']",1
1443,"['ग्राहकों', 'पुरानी', 'सेवाएं', 'तभी', 'बहाल', 'जाएं,', 'खाते', 'न्यूनतम', 'बैलेंस', 'जुटा', 'ले।']",1
1444,"['फिल्म', 'एक्जिबिटर्स', 'झटका', 'रजनीकांत', 'प्रशंसकों', 'गलत', 'संदेश', 'भेजता', 'है।']",0
1445,"['दिल्ली', 'छह', 'मुकाबलों', 'चार', 'शिकस्त', 'मुंह', 'देखना', 'पड़ा', 'है।']",0
1446,"['दोनों', 'फिल्मों', 'अलग', 'बताते', 'तिग्मांशु', 'यद्यपि', 'फिल्म', 'बुलेट', 'राजा', 'अच्छा', 'प्रदर्शन']",0
1447,"['जागरण', 'संवाददाता,', 'बरेली:', 'उपभोक्ताओं', 'साल', 'बारह', 'सिलिंडर', 'मिलना', 'नामुमकिन', 'बात', 'है।']",0
1448,"['कंपनी', 'पता', 'लगाना', 'संभव', 'फोन', 'ऑफिस', 'एजेंट']",0
1449,"['वेद', 'हमें', 'राष्ट्रीयता', 'उदात्त', 'भावना', 'जोड़ते', 'देश', 'प्रति', 'हमें', 'दायित्व', 'बोध', 'करवाते', 'हैं।']",0
1450,"['मोबाइल', 'उपभोक्ता', 'अमित', 'सिंह,', 'शबाब', 'हैदर', 'बताया', 'कल', 'नेटवर्क', 'फेल', 'परंतु', 'विभागीय', 'लोग', 'उदासीन', 'बने', 'हैं।']",0
1451,"['किसान', 'आज्ञाकारी', 'पुत्र', 'प्रसन्न', 'रहता']",1
1452,"['ईमानदार', 'रिश्तों', 'बातें', 'हैं,', 'जिनकी', 'वजह', 'इंसानियत', 'कायम', 'है।']",1
1453,"['महेन्द्र', 'सिंह', 'धोनी', 'स्वभाव', 'लजीज', 'भोजन', 'पसंद', 'व्यक्ति', 'हैं,', 'फिटनेस', 'बरकरार', 'रखने', 'सब', 'बचना', 'पड़ता', 'है।']",1
1454,"['पूरे', 'मामले', 'गंभीरतापूर्वक', 'लिया', 'है।']",1
1455,"['विश्लेषक', 'केंद्र', 'उद्योग', 'समर्थक', 'स्थायी', 'सरकार', 'संभावनाओं', 'श्रेय', 'दे', 'हैं।']",1
1456,"['क्षेत्र', 'अधिकांश', 'कृषक', 'सहकारी', 'संस्थाओं', 'माध्यम', 'ऋण', 'लेकर', 'खेती', 'किसानी', 'है।']",0
1457,"['ललित', 'मोदी', 'आएंगे', 'क्रिकेट', 'अच्छा', 'करेंगे']",1
1458,"['पुलिस', 'चोरी', 'मामले', 'सुलझा', 'पाई', 'है।']",0
1459,"['कवायद', 'जवानों', 'क्रम', 'टूट']",0
1460,"['गढ्डों', 'भरवा', 'जायेगा', 'जिससे', 'यातायात', 'सुगम', 'सके।']",1
1461,"['कारण', 'बैंककर्मियों', 'हड़ताल', 'कदम', 'उठाने', 'मजबूर', 'पड़ा', 'है।']",0
1462,"['अकसर', 'जाता', 'स्ट्रीट', 'फुड', 'सेहत', 'हानिकारक', 'है।']",0
1463,"['अलावा', 'यूसुफ', 'पठान', '41', 'रनों', 'तूफानी', 'पारी', 'खेली,', 'दोनों', 'टीम', 'जीत', 'दिलाने', 'नाकाम', 'रहे.']",0
1464,"['वोट', 'डालना', 'मेरी', 'अहम', 'जिम्मेदारी', 'है।', 'मैंने', 'लिया।']",1
1465,"['अस्पताल', 'भर्ती', 'कराया', 'जहां', 'हालत', 'नाजुक', 'है।']",0
1466,"['काम', 'समय', 'आता', 'सरकार', 'फिसड्डी', 'सिद्ध', 'है।']",0
1467,"['छूट', 'बेस', 'किराए', 'अलावा', 'अन्य', 'टैक्स', 'चार्जेज', 'लागू', 'होगी,', 'यानी', 'शुल्क', 'ज्यों', 'त्यों', 'मुसाफिर', 'देने', 'होंगे।']",0
1468,"['जहीर', 'ट्रिपल', 'सेंचुरी', 'धोनी', 'ब्रिगेड', 'टाला', 'दुर्भाग्यशाली', 'रिकॉर्ड']",1
1469,"['पोलार्ड', 'फुल', 'लेंथ', 'डिलिवरी', 'कैलिस', 'गलती', 'मजबूर', 'था,', 'मलिंगा', 'आसान', 'कैच', 'टपकाकर', 'खेल', 'बिगाड़', 'दिया।']",0
1470,"['मेरी', 'नमस्कार', 'उन्होंने', 'बेहद', 'शालीन', 'तरीके', 'जवाब', 'फ़ौरन', 'कहा,', 'चलिए', 'इंटरव्यू', 'शुरू', 'हैं.']",1
1471,"['मामले', 'अगली', 'सुनवाई', '17', 'मई', 'तिथि', 'नियत', 'गई', 'है।']",0
1472,"['हमारे', 'पास', 'अच्छा', 'गेंदबाजी', 'आक्रमण', 'हमने', 'मजबूत', 'स्कोर', 'बनाया', 'हम', 'अधिकांश', 'मैच', 'जीतेंगे।']",1
1473,"['बिहार', 'क्रिकेट', 'एसोसिएशन', 'विशेष', 'जांच', 'दल', 'पक्षधर', 'है।']",1
1474,"['अब', 'स्मिथ', 'बारी', 'जिनके', 'सटीक', 'जवाब', 'रंग', 'जमा', 'दिया।']",1
1475,"['देश', 'लोगों', 'मानसिकता', 'बदलने', 'जरूरत', 'है।']",0
1476,"['उसने', 'कार्यभार', 'सहर्ष', 'अंगीकृत']",1
1477,"['पिछले', 'समय', 'फिल्में', 'रिलीज', 'रही', 'मुकाबले', 'हवा', 'हवाई', 'बेहतरीन']",1
1478,"['उम्मीदवारों', 'हत्या', 'प्रयास', 'मुकदमों', 'शपथ', 'पत्र', 'भरा', 'है।']",0
1479,"['उन्होंने', 'हमने', 'अच्छी', 'गेंदबाजी', 'हालात', 'सही', 'ढंग', 'भांप', 'सके।']",0
1480,"['मई', 'वाली', 'सुनवाई', 'आला', 'अधिकारियों', 'लापरवाही', 'कोर्ट', 'बताई', 'जाएगी।']",0
1481,"['देर', 'दर्शक', 'जरूर', 'उदास', 'विश्वास', 'रांची', 'जमीं', 'आईपीएल', 'रोमांच', 'जरूर', 'देखने', 'मिलेगा.']",1
1482,"['अभिमानी', 'अत्याचारी', 'भी।']",0
1483,"['अलावा', 'टैक्स', 'चोरी', 'समस्या', 'निपटा', 'जाएगा।']",1
1484,"['उम्मीद', 'नेतृत्व', 'क्रिकेट', 'लुभावना', 'संस्करण', 'अनावश्यक', 'विवादों', 'दूर', 'रहेगा।']",1
1485,"['मुंबई', 'बड़े', 'स्कोर', 'पहुंचाने', 'जिम्मेदारी', 'कप्तान', 'रोहित', 'पोलर्ड', 'कंधे']",1
1486,"['भगवान', 'कृष्ण', 'विदुर', 'अतिथि-सत्कार', 'प्रसन्न']",1
1487,"['चाहती', 'बच्चे', 'ऐसा', 'देखें।']",0
1488,"['पक्व', 'भोजन', 'सुपाच्य']",1
1489,"['बाजार', 'सुरक्षा', 'पुख्ता', 'मांग', 'लेकर', 'मंगलवार', 'दुकाने', 'बंद', 'व्यापारियों', 'अनिश्चित', 'कालीन', 'धरना', 'शुरू', 'है।']",0
1490,"['बैंक', 'लूटनेवाले', 'तीन', 'सशस्त्र', 'डाकूओं', 'पुलिस', 'धर', 'दबोचा']",1
1491,"['आम', 'चुनावों', 'केंद्र', 'सुधारों', 'पक्षधर', 'सरकार', 'आने', 'उम्मीद', 'विदेशी', 'निवेशक', 'यहां', 'निवेश', 'हैं।']",1
1492,"['उसकी', 'समृद्ध', 'संस्कृति', 'इतिहास', 'परिचय', 'देते', 'तथापि', 'शहर', 'केवल', 'संग्रहालय']",1
1493,"['अधिक', 'वर्षा', 'सदाबहार', 'वन', 'पाए', 'जाते']",1
1494,"['देश', 'उत्थान', 'देशवासियों', 'जागरूक', 'रहना', 'आवश्यक']",1
1495,"['अफसरों', 'कहना', 'बाघ', 'शिकार', 'दौरान', 'युवकों', 'गई', 'लापरवाही', 'घातक', 'सकती', 'थी।']",0
1496,"['चारों', 'ओर', 'सुंदर', 'वन', 'उदासी', 'छाई', 'थी।']",1
1497,"['डा.', 'दिनेश', 'उदैनिया', 'विभाग', 'जानबूझकर', 'लोगों', 'स्वास्थ्य', 'खिलवाड़', 'है।']",0
1498,"['कांग्रेस', 'महासचिव', 'नितांत', 'निजी', 'मामला', 'है।']",1
1499,"['भीषण', 'गर्मी', 'मार', 'बीच', 'दिल्ली', 'बिजली', 'गुल', 'खतरा', 'मंडराने', 'लगा', 'है.']",0
1500,"['केंद्र', 'बीजेपी', 'सरकार', 'बनने', 'उम्मीद', 'भले', 'शेयर', 'बाजार', 'तेजी', 'हो,', 'प्रॉपर्टी', 'मार्केट', 'हालत', 'खराब', 'है।']",0
1501,"['नियमित', 'व्यायाम', 'स्वास्थ्य', 'ठीक', 'रहता']",1
1502,"['', 'टेस्ट', 'असफल', 'एथलीट', 'पुरस्कार', 'ग्रहण', 'है।']",0
1503,"['हरदम', 'मुसीबत', 'सामना', 'दिखाई', 'देता', 'है।']",0
1504,"['फिल्म', 'टीजर', 'रिलीज', 'इंतजार', 'तेज', 'क्योंकि', 'फिल्म', 'टीजर', 'काफी', 'प्रभावशाली', 'था।']",1
1505,"['देश', 'फुटबॉल', 'ढांचा', 'उन्नत']",0
1506,"['सरयू', 'आयी', 'भीषण', 'बाढ़', 'हजारो', 'लोगों', 'बेघर']",0
1507,"['यूपीए', 'कार्यकाल', 'दागदार']",0
1508,"['हर', 'साल', 'नया', 'लाकर', 'सबको', 'चकित', 'देते', 'इसलिए', 'सुपरस्टार']",1
1509,"['निर्माण', 'कार्य', 'चलते', 'भागों', 'खुदाई', 'चोरी-छिपे', 'लगी', 'हैं।']",0
1510,"['ईश्वर', 'सहृदय', 'व्यक्तियों', 'ज्ञेय']",1
1511,"['पूछताछ', 'उनसे', 'पूछा', 'क्या', 'पूछताछ', 'प्रक्रिया', 'संतुष्ट', 'पारेख', 'संतुष्ट', 'हैं.']",1
1512,"['पीड़ित', 'बंधनमुक्त', 'कंट्रोल', 'रूम', 'सूचना', 'दी।']",0
1513,"['आईफोन', '4', '960x640', 'पिक्सल', 'रिजॉल्यूशन', 'शानदार', 'है।']",1
1514,"['पथ', 'जीवन', 'पथरीला', 'सुरभित', 'सुरीला', 'भी।']",1
1515,"['बेकरी', 'काम', 'मजदूर', 'सलमान', 'एसयूवी', 'जख्मी', 'वालों', 'शामिल', 'हैं।']",0
1516,"['अधिकतर', 'राजाओं', 'पतन', 'कारण', 'राजद्रोह']",0
1517,"['प्रदर्शनकारियों', 'हटाने', 'पुलिस', 'हलका', 'बल', 'प्रयोग', 'किया।']",0
1518,"['मुझे', 'सीन', 'बारे', 'बताया', 'मैं', 'थोड़ा', 'घबरा', 'गई।']",0
1519,"['सही', 'बोर्ड', 'सिर्फ', '25', 'प्रतिशत', 'निम्न', 'ग्रैड', 'कर्मचारी', 'है।']",1
1520,"['उसकी', 'पहचान', 'दाद', 'देनी', 'चाहिए']",1
1521,"['नेता', 'उत्तेजक', 'भाषण', 'शहर', 'दंगा', 'करा']",0
1522,"['साधना', 'स्वर्गीय', 'सुख', 'मिलता']",1
1523,"['शहर', 'बस', 'स्टेंड', 'लेकर', 'परासिया', 'मार्ग', 'ऑटो', 'चालकों', 'धमाचौकड़ी', 'आए', 'दिन', 'जारी', 'रहती', 'है।']",0
1524,"['चुनाव', 'सुप्तकाल', 'चले', 'गए', 'बाजार', 'अक्षय', 'तृतीया', 'जगाने', 'भरपूर', 'कोशिश', 'की.']",1
1525,"['संयमित', 'कर्म', 'करके', 'मनुष्य', 'जीवन', 'सफल', 'बना']",1
1526,"['सराफा', 'व्यवसायी', 'वेद', 'प्रकाश', 'वैश्य', 'कहना', 'कारोबार', 'ठीकठाक', 'हुआ,', 'पिछले', 'वर्षो', 'मुकाबले', 'बार', 'व्यवसाय', 'कम', 'हुआ।']",0
1527,"['देर', 'रात', 'उसने', 'चोरी-छिपे', 'पिता', 'मोबाइल', 'मैसेज', 'दिया।']",0
1528,"['बात', 'जरूर', 'सामने', 'आई', 'बाजार', 'शाम', 'ढलते', 'शराबियों', 'जमघट', 'लग', 'जाता', 'था।']",0
1529,"['ऎसा', 'डाइट', 'प्लान', 'अपनाएं,', 'आसानी', 'सकें।']",1
1530,"['उन्होंने', 'नेका', 'हमेशा', 'लोगों', 'चुनाव', 'हिस्सा', 'लेने', 'प्रेरित', 'किया,', 'ताकि', 'लोग', 'ईमानदार', 'योग्य', 'उम्मीदवार', 'चुन', 'सकें।']",1
1531,"['परफॉर्मेंस', 'चार्ट', 'शायद', 'कभी', 'ऊपर', 'हैं।']",0
1532,"['रॉस', 'टेलर', 'फटाफट', 'क्रिकेट', 'खेलने', 'माहिर', 'हैं।']",1
1533,"['हरदो', 'निवासी', 'रमेश', 'मुताबिक', 'सेंटर', 'खुलने', 'समय', '9', 'बजे', 'अपराह्न', '6', 'बजे', 'किन्तु', 'आए', 'ताला', 'बंद', 'मिलता', 'है।']",0
1534,"['उन्होंने', 'सफलता', 'श्रेय', 'विद्यार्थियों', 'मेहनत', 'शिक्षकों', 'कुशल', 'मार्गदर्शन', 'दिया।']",1
1535,"['बेन', 'डंक', 'पिछले', 'मैचों', 'प्रभाव', 'छोड़ने', 'असफल', 'हैं।']",0
1536,"['अभिभावक', 'आरपार', 'लड़ाई', 'लड़ने', 'मूड', 'हैं।']",0
1537,"['रेडक्रॉस', 'सामाजिक', 'हितों', 'लेकर', 'कार्य', 'रही', 'भविष्य', 'दिशा', 'अग्रसर', 'रहेगी।']",1
1538,"['रोनाल्डीन्हो', 'काका', 'जगह', 'दी', 'गई', 'है।']",0
1539,"['जिला', 'पंचायत', 'पत्र', 'लिखकर', 'गांवों', 'पैसे', 'जारी', 'है।']",0
1540,"['घोर', 'अंधकार', 'जंगल', 'दिखाई', 'पड़']",0
1541,"['सारे', 'मंत्रालय', 'प्रोक्योरमेंट', 'प्लान', 'अंतिम', 'रुप', 'दे', 'पाए', 'हैं।']",0
1542,"['विरोध', 'मोदी', 'ऊपरी', 'अदालत', 'केस', 'दर्ज', 'कराया,', 'अपील', 'खारिज', 'गई।']",0
1543,"['सोनी', 'म्यूजिक', 'गठबंधन', 'दोनों', 'कंपनियां', 'काफी', 'लाभान्वित', 'होंगी।']",1
1544,"['यहां', 'सीनियर', 'ऑफ', 'स्पिनर', 'रविचंद्रन', 'अश्विन', 'चेन्नई', 'अप्रत्याशित', 'हार', 'अच्छा', 'प्रदर्शन', 'सके।']",0
1545,"['2', 'महीने', 'बीतने', 'बावजूद', 'गुजरात', 'सरकार', 'कदम', 'उठाया।']",0
1546,"['निवेश', 'आकार', 'देखते', 'अमेरिका', 'कामकाज', 'संचालित', 'व्यवस्था', 'मतलब', 'बनता।']",0
1547,"['हजारों', 'आबादी', 'घाघरा', 'विलीन', 'देना', 'कतई', 'उचित', 'है।']",1
1548,"['जालसाज', 'अब', 'हाईटेक', 'तरीके', 'लोगों', 'चूना', 'लगा', 'कंगाल', 'बना', 'हैं।']",0
1549,"['आज', 'संगोष्ठी', 'समाज', 'विकास', 'संबंधी', 'महत्वपूर्ण', 'मुद्दों', 'चर्चा', 'गई']",1
1550,"['बैंक', 'कारोबारी', 'निदेशक', 'लियू', 'गुइपिंग', 'एबीसी', 'क्रेडिट', 'कार्ड', 'सेवाओं', 'उन्नत', 'बनाने', 'शहरों', 'महिला', 'ग्राहकों', 'तवज्जों', 'दे', 'है।']",0
1551,"['राष्ट्रीय', 'उच्चतर', 'शिक्षा', 'अभियान', 'तहत', 'प्रदेश', 'उच्च', 'शिक्षा', 'विभाग', 'फंड', 'देने', 'वर्ल्ड', 'बैंक', 'टीम', 'सोमवार', 'भोपाल', 'पहुंच', 'जाएगी।']",1
1552,"['फिल्म', 'संवाद', 'काफी', 'भयानक', 'दोअर्थी', 'हैं।']",0
1553,"['पिछले', 'लगातार', 'चार', 'मैचों', 'जीत', 'हासिल', 'चेन्नई', 'हौसले', 'बुलंद', 'होंगे।']",1
1554,"['वास्तव', 'मैक्सवेल', 'इतने', 'छक्के', 'लगा', 'दिए', 'हैं,', 'जितने', 'अधिकतर', 'टीमें', 'मिलाकर', 'लगा', 'सकी', 'हैं।']",1
1555,"['तकरीबन', 'दवा', 'निर्माता', 'कंपनियां', 'विटामिन', 'खुराक', 'खुद', 'सेहतमंद', 'रही', 'हैं।']",1
1556,"['मनीष', 'पांडे', 'सूर्य', 'कुमार', 'यादव', 'बेहतर', 'खेल', 'दिखाना', 'होगा.']",1
1557,"['दौरान', 'सूचना', 'आवेदक', 'अनुपस्थित', 'था।']",0
1558,"['भारत', 'विश्व', 'चौथा', 'बड़ा', 'इस्पात', 'उत्पादक', 'है।']",1
1559,"['रणवीर', 'दिखावटी', 'स्वभाव', 'मोहब्बत', 'दिखावा', 'पसंद', 'है।']",1
1560,"['सुप्रीम', 'कोर्ट', 'गुरुवार', 'नया', 'प्रस्ताव', 'रखा', 'है,', 'अगले', 'सोमवार', 'विचार', 'होगा।']",1
1561,"['राजस्थान', 'टीम', 'बुलंद', 'हौसलों', 'विजय', 'अभियान', 'आगे', 'बढ़ाना', 'चाहेगी।']",1
1562,"['उन्होंनेे', 'ऐसा', 'बसपा', 'मुद्दे', 'बार', 'जोरशोर', 'उठाया,', 'प्रयास', 'व्यर्थ', 'गये।']",0
1563,"['इनके', 'अलावा', 'डेल', 'स्टेन', 'कसी', 'बोलिंग', '4', 'ओवर', 'केवल', '26', 'रन', 'दिए,', 'विकेट', 'झटकने', 'नाकामयाब', '', 'रहे।']",0
1564,"['अभिनेता', 'इमरान', 'हाशमी', 'पूर्व', 'क्रिकेटर', 'अजहरुद्दीन', 'असल', 'जीवन', 'पर्दे', 'उतारना', 'आसान', 'होगा।']",0
1565,"['रॉयल', 'चैलेंजर्स', 'बेंगलूर', 'खिलाफ', 'बेहतरीन', 'कैच', 'लपकने', 'क्रिस', 'लिन', 'तारीफों', 'ट्विटर', 'जमकर', 'पुल', 'बांधे']",1
1566,"['रेडक्रास', 'सोसायटी', 'अध्यक्ष', 'यद्यपि', 'कलेक्टर', 'हैं,', 'किन्तु', 'व्यस्त', 'कारण', 'कार्यक्रम', 'उपस्थित', 'सके।']",0
1567,"['कोर्ट', 'मानना', 'लगातार', 'जेल', 'बंद', 'दोनों', 'युवाओं', 'सजा', 'मिल', 'चुकी', 'है।']",1
1568,"['परिजनों', 'स्कूल', 'प्रबंधन', 'लापरवाही', 'आरोप', 'लगाते', 'शिकायत', 'दी।']",0
1569,"['बोल्ट', 'रेकॉर्ड', 'तोड़ने', '', 'संकल्प', 'लिया']",1
1570,"['पोलार्ड', 'तारे', 'असम्भव', 'सम्भव', 'दिखाया', 'था.']",1
1571,"['अबकी', 'बार', 'बदलाव', 'देश', 'टूट', 'जाएगा।']",0
1572,"['खूबसूरत', 'अदाकारी', 'बॉलीवुड', 'कईयों', 'दीवाना', 'बना', 'रखा', 'है।']",1
1573,"['पुजारा', 'लंबी', 'अवधि', 'प्रारूप', 'निश्चित', 'रूप', 'नाम', 'कमाया']",1
1574,"['परीक्षा', 'वंचित', 'सैकड़ों', 'परीक्षार्थियों', 'परीक्षा', 'केन्द्रों', 'बाहर', 'हंगामा', 'परीक्षा', 'वंचित', 'रखने', 'आरोप', 'परीक्षा', 'प्रभारियों', 'लगाया', 'है।']",0
1575,"['कप्तान', 'शेन', 'वाटसन', '31', 'अजिंक्य', 'रहाणे', '30', 'रन', 'उपयोगी', 'पारियां', 'खेलीं।']",1
1576,"['गुस्सा', 'उसका', 'स्वाभाविक', 'गुण']",0
1577,"['विदेशी', 'मीनल', 'प्यार.']",1
1578,"['तूफानी', 'पारी', 'हैदराबाद', 'गेंदबाजों', 'बेबस', 'दिया।']",0
1579,"['सफलता', 'पैमाने', 'खरा', 'उतरने', 'जरूरी', 'उम्र', 'पास', 'है।']",0
1580,"['मोहन', 'जीवन', 'शांत']",1
1581,"['स्क्रिप्ट', 'तैयारी', 'जरूरत', 'पड़ती', 'है।']",1
1582,"['लावारिस', 'अजात', 'हैं.']",0
1583,"['जहा', 'संभव', 'धूप', 'बचाव', 'करें।']",1
1584,"['यहां', 'मेडिकल', 'डॉक्टरों', 'गई', 'लापरवाही', 'समाजजन', 'सीएमओ', 'खिलाफ', 'जमकर', 'आक्रोश', 'दिखाया', 'नारे', 'लगाए।']",0
1585,"['नाटक', 'प्रस्तुतिकरण', 'अच्छा']",1
1586,"['भूतनाथ', 'ऊपर', 'सब', 'हंसी', 'ठिठोली', 'हैं।']",0
1587,"['बुंदेलखंड', 'किसानों', 'अबकी', 'बार', 'बड़ी', 'उम्मीदें', 'थीं.']",0
1588,"['उन्होंने', 'जेपी', 'चौक', 'अनिश्चतकालीन', 'धरना', 'आंदोलन', 'शुरू', 'है।']",0
1589,"['अगर', 'भ्रष्टाचार', 'निपटने', 'गंभीर', 'शायद', 'सरकार', 'गिर', 'जाती।']",0
1590,"['उन्होंने', 'अब', 'विवश', 'होकर', 'बाहर', 'दवा', 'खरीदनी', 'पड़ेगी।']",0
1591,"['निश्चित', 'तौर', 'दौरे', 'महत्वपूर्ण', 'हैं।']",1
1592,"['उन्होंने', 'निश्चित', 'तौर', 'लगता', 'बीसीसीआई', 'अलग', 'व्यक्तियों', 'अलग', 'नियम']",0
1593,"['भारतीय', 'बाजार', 'वित्तीय', 'आंकड़े', 'कम', 'हैं।']",0
1594,"['गेंद', 'पुरानी', 'पड़ने', 'शॉट', 'मारना', 'आसान', 'था।']",0
1595,"['किंग', 'खान', 'परिवार', 'सकुशल', 'है।']",1
1596,"['समृद्धि-संपदा', 'प्राप्त', 'शालीन', 'रास्ता', 'है।']",1
1597,"['उसकी', 'बात', 'सुनते', 'श्याम', 'चेहरा', 'रुआँसा']",0
1598,"['विभिन्न', 'सरकारों', 'इंटरनेट', 'निगरानी', 'रखने', 'लेकर', 'जनता', 'बीच', 'गुस्सा', 'काफ़ी', 'बढ़ता', 'है.']",0
1599,"['पूर्व', 'डिप्टी', 'स्पीकर', 'बीर', 'दविंदर', 'सिंह', 'पत्रकार', 'बादल', 'साम्राज्य', 'रहस्यों', 'उजागर', 'किया,', 'ऐसा', 'हमला', 'निंदनीय', 'है।']",0
1600,"['पुरस्कार', 'भारत', 'सरकार', 'ओर', 'भारतीय', 'सिनेमा', 'विकास', 'उल्लेखनीय', 'योगदान', 'देने', 'प्रदान', 'जाता', 'है।']",1
1601,"['नगर', 'साप्ताहिक', 'हाट', 'सब्जी', 'बाजार', 'लगी', 'दुकानों', 'तंबू', 'उड़', 'गए।']",0
1602,"['नीरज', 'जी', 'साक्षात्', 'सुनने', 'अलग', 'आनंद']",1
1603,"['गुरु', 'बिना', 'ज्ञान', 'नहीं।']",1
1604,"['अब', 'इमेज', 'अच्छे', 'कॉमेडियन', 'रही', 'है,', 'अब', 'इमेज', 'ऊपर', 'उठना', 'चाहते', 'हैं।']",1
1605,"['शुRवार', 'देर', 'रात', 'मीरा', 'रो़ड', 'अनुचित', 'व्यवहार', 'आरोप', 'पुलिस', 'गिरफ्तार', 'लिया', 'पुलिस', 'स्टेशन', 'ले', 'गई।']",0
1606,"['जमानत', 'लाभ', 'दिए', 'जाने', 'समाज', 'गलत', 'संदेश', 'जाएगा', 'अतः', 'जमानत', 'अर्जी', 'रद्द', 'किए', 'जाने', 'योग्य', 'है।']",1
1607,"['इससे', 'क्षेत्र', 'जल', 'वायु', 'प्रदूषित', 'रही', 'है।']",0
1608,"['अभिनेत्री', 'एलिजाबेथ', 'बैंक्स', 'रातों', 'घूमना', 'शराब', 'पीना', 'पसंद']",1
1609,"['मतदान', 'सकुशल', 'संपन्न']",1
1610,"['मुझे', 'निस्\u200dवार्थ', 'भावना', 'प्रेम', 'हैं।']",1
1611,"['मुंबई', 'इंडियंस', 'टीम', 'समय', 'दिक्कतों', 'सामना', 'रही', 'जिनसे', 'टीम', 'बचना', 'चाहती', 'है।']",1
1612,"['दौरान', 'कहीं', 'पुलिस', 'गश्ती', 'दल', 'सक्रिय', 'दिखा।']",0
1613,"['अविहिताचरण', 'विषयभोग', 'इच्छा', 'कुपथ्य', 'है।']",0
1614,"['उसने', 'उलटी-पुलटी', 'बातें', 'करके', 'हमें', 'मूर्ख', 'बना']",0
1615,"['बिजली', 'बेहिसाब', 'कटौती', 'लोगों', 'काफी', 'नाराजगी', 'है।']",0
1616,"['धनुका', 'जयदेव', 'याचिका', 'विचारणीय', 'बताया']",1
1617,"['यहां', 'टिकट', 'लेने', 'यात्रियों', 'परेशानी']",1
1618,"['तुम्हारी', 'घटिया', 'हरकतों', 'मैं', 'तंग', 'आ', 'हूँ']",0
1619,"['बढ़ोतरी', 'भारत', 'ब्राजील', 'यूजर्स', 'अहम', 'योगदान', 'रहा।']",1
1620,"['कोर्ट', 'पिछला', 'फैसला', 'विपरीत']",1
1621,"['उसका', 'आनंद', 'लिया', 'वो', 'बेहद', 'आनंददायक', 'था.']",1
1622,"['कोर्ट', 'आरोपी', 'महिला', 'होकर', 'दूसरी', 'महिला', 'आबरू', 'खिलवाड़', 'किया।']",0
1623,"['प्रशासन', 'खतरे', 'बेपरवाह', 'दिख', 'है।']",0
1624,"['अदालत', 'आदेश', 'शो', 'प्रोड्यूसर्स', 'सलमान', 'खिलाफ', 'मामला', 'दर्ज', 'गया.']",0
1625,"['अतिरिक्त', 'मूल्यांकन', 'केंद्रों', 'सूक्ष्म', 'निरीक्षण']",0
1626,"['सच्चरित्र', 'व्यक्ति', 'समाज', 'सच्चे', 'कर्णधार']",1
1627,"['मौके', 'राकेश', 'कुमार', 'पढ़ाई', 'खेलकूद', 'अनिवार्य', 'है।']",1
1628,"['दौरान', 'पीछे', 'आए', 'व्यापारियों', 'रविंद्र', 'घायल', 'अवस्था', 'पड़े', 'देखा', 'लहूलुहान', 'हालत', 'आस्था', 'अस्पताल', 'ले', 'गए।']",0
1629,"['मंडी', 'आढ़ती', 'गेहू', 'घटोतरी', 'प्रकार', 'जिम्मेवारी', 'होगी।']",0
1630,"['रणबीर', 'कपूर', 'रोल', 'निभा', 'हैं।']",1
1631,"['लिस्बन', 'टिकट', 'पक्का', 'गया,', 'जहां', 'फाइनल', 'मैच', 'खेला', 'जाना', 'है.']",1
