,text,target
1679,"मीडिया में उदय का मजाक उड़ना शुरू हो गया।
",0
428,"यहां खेले गए सभी मैच अभी तक शांतिपूर्ण तरीके से समाप्त हुए हैं.
",1
1738,"इसमें तीस करोड़ लोग अस्थमा के मरीज हैं।
",0
2193,"शारजाह में आईपीएल के खेले गए मैचों के बाद अब भारत में इसका दूसरा हिस्सा होना है।
",0
269,"इसी तरह खाद्य पदार्र्थो में नमक का कम से कम सेवन कर और तनाव से दूर रहने से हृदय रोगों से एक हद तक बचना संभव है।
",1
462,"टेलीविजन रियलिटी शो 'स्प्लिट्सविला' का सातवां संस्करण एक दिलचस्प मोड़ लेने जा रहा है।
",1
1419,"अगर बाजार की प्रवृत्तियों को संकेतक मानें तो हाल के वर्षों में बुरे दौर का सामना करने वाले वाहन उद्योग में शायद सुधार नजर आना शुरू हो गया है।
",0
996,"पुलिस ने उस चोर पर नज़र रखी है
",1
1284,"इसके बाद आखिरी तीन मैचों में वह 30 रन तक तो पहुंचे लेकिन बड़ी पारी खेलने में नाकाम रहे.
",0
368,"हमें खुश होना चाहिए कि अपनी बेहद व्यस्त जिंदगी में हम उन बातों के लिए वक्त निकालना सीख गए हैं, जिनके बिना समाज बना नहीं रह सकता।
",1
1093,"वे अभिजात वर्ग के होकर भी बहुत विनम्र हैं
",1
1091,"पचित भोजन से शरीर को ऊर्जा प्राप्त होती है
",1
1061,"काशी की जनता बहुत भाग्यशाली है जो एमपी के साथ पीएम भी चुनेगी।
",1
383,"हमारा पहला कदम व्यवस्था ठीक करना है, ताकि आरसीए में सबसे अच्छी सुविधाएं हों।
",1
1714," फोन पर युवती को तंग करने की शिकायत पर सदर पुलिस ने एक सैनिक को गिरफ्तार किया है।
",0
1813,"सतपाल सिंह हत्याकांड में आजीवन कारावास की सजा भुगत रहे है।
",0
783,"बढ़ती लागत के असर की आंशिक तौर पर भरपाई करने के लिए यह बढ़ोतरी की जाएगी.
",1
1336,"वहीं बीएसएनएल का नेटवर्क न मिलने से उपभाक्ताओं ने इस नेटवर्क से मुंह मोड़ना शुरू कर दिया है।
",0
1213,"छह के खिलाफ जुआ एक्ट में कार्रवाई की गई।
",0
418,"हमें कुछ मैच जीतना है, एक बार टीम लय में आ गई तो सब कुछ ठीक हो जाएगा।
",1
959,"वह विशिष्ट काम ही करता है
",1
198,"नौ दिन में ढाई कोस भी न चलने की कहावत इन दिनों डीसी दफ्तर पर सटीक बैठ रही है।
",1
2151,"इस बार अक्षय तृतीया का योग अति दुर्लभ बन रहा है.
",0
1766,"मैं उस वक्त कार में अकेली थी, इसलिए मेरे लिया यह नामुमकिन था कि मैं गाड़ी से उतरकर जवाब में उसे भी हिट करूं।
",0
1472," फोरलेन के रूप में विकसित हो रहे जख्मी हाईवे का सफर कष्टदायक के साथ जेब पर भी भारी पड़ रहा है।
",0
2027,"उनका मानना है कि इस वक्त किसी संबंध में पड़ना चीजों को जटिल बना सकता है.
",0
2188,"दूसरे समुदाय के लोग भी हक जमाने आ जाते हैं और फिर सामने आता है सामाजिक अंतर्विरोध।
",0
74,"आसमान में छाए बादलों के साथ आई आंधी से धूल तो उड़ी, पर तेज गर्मी से राहत मिली।
",1
461,"इसलिए उन्हें फिर से स्क्रीन पर देखना दर्शकों के लिए वाकई दिलचस्प होगा।
",1
285,"आपको अपने जोखिम लेने की सीमा के बारे में भी उसे बताना चाहिए।
",1
1719," खौफ, हैवानियत, दरिंदगी यहां की फिजाओं में समाज का सबसे शर्मनाक प्रदूषण बनकर घुलने लगा है।
",0
192,"आनंद ने सटीक गणना की और अपने 44वें जन्मदिन का जश्न जीत से मनाया।
",1
816,"टीम के दिग्गज कोच गैरी क‌र्स्टन को अब कुछ नया ही करना होगा 
",1
526,"कांची के पिता वतन की रक्षा करते हुए शहीद हो गए।
",1
203,"उन्होंने एक बयान में कहा कि घमंडी प्रियंका नहीं बल्कि स्वयं अरुण जेतली
",1
807,"फिलहाल विकास के अनुसार इस फिल्म को दूसरी भाषाओं से इस तरह का रिस्पॉन्स मिलना काफी खुशी की बात है।
",1
1692,"वित्तीय वर्ष के साथ ही शैक्षणिक सत्र भी समाप्त हो चुका है लेकिन जिले में 74 हजार से ज्यादा विद्यार्थी समेकित छात्रवृत्ति से वंचित हॅै।  
",0
1038,"गीता एक अनुशीलनीय ग्रंथ है
",1
222,"एक्सपायरी के नजदीक पहुंची दवाओं की आपूर्ति कर भारी मुनाफा कमाया जाता है।
",1
331,"गुरु द्रोणाचार्य के डायरेक्टर विजय अरोड़ा की मानें तो स्टूडेंट्स की असली परीक्षा तो अब शुरू होगी.
",1
670,"विक्की भयभीत पर दृढ़ था 
",1
1985,"अहंकार दौलत का हो, ताकत का हो, जमीन जायदाद का हो किसी भी हाल में पतन निश्चित है। 
",0
597,"छह सदस्यीय टीम का गठन कर जांच व कार्रवाई का भार सौंपा गया।
",1
1989,"क्षेत्र के अति संवेदनशील मतदान केंद्र में सुबह छह बजे पैरामिल्ट्री फोर्स सुरक्षा में जवान तैनात थे।
",0
1351,"उसे एक दिन ऐसा लगता है कि उसके परिवार के लोगों के संग कुछ अनहोनी हो रही है।
",0
351,"साथ ही आश्वस्त किया कि इस बार के रंगारंग कार्यक्रम श्रेष्ठ होंगे।
",1
1955,"वर्षो से सिर्फ एक पहाड़ी को काट कर अंधाधुंध व अवैज्ञानिक ढंग से चिंतपूर्णी में बन रहे 
",0
1525,"व्यापारियों की भीड़ ने पुलिस का थाने तक पीछा किया.
",0
869,"हफ्ते के आखिरी कारोबारी दिन शेयर बाजार अब तक के सबसे उच्चतम स्तर पर बंद हुुआ।
",1
1670,"उस अदृश्य ताकत ने मुझे मेरी इच्छा के विपरित पीछे धकेला।
",0
589,"टीम को नरेंद्र मोदी के जीवन पर पाठ तैयार करने का दायित्व सौंपा गया है.
",1
392,"बाजार ऊपरी स्तरों के करीब बने हुए हैं।
",1
427,"कायड़ विश्राम स्थली पर अब तक चार हजार से अधिक बीमार जायरीन चिकित्सा सुविधा का लाभ उठा चुके हैं।
",1
1337,"अश्विन के अनुसार किंग्स इलेवन के खिलाफ कैचों का छूटना टीम पर भारी पड़ा।
",0
1520,"इस सवाल का जवाब, उन्होंने चुहल के साथ दिया.
",0
410,"इसका फ़ायदा यह होता है कि इसको केवल यूज़र्स और इच्छित प्राप्तकर्ता ही समझ सकते हैं.
",1
1801,"भूषण  ने सरकार के कदम पर नाराजगी जताई और इसे चौंकाने वाला और अनुचित करार दिया.
",0
735,"ट्रेलर से ही पता चल जाता है कि रोमांस से लेकर तो एक्शन तक सबमें टाइगर माहिर है।
",1
755,"इस तरह के पल जादू में आपके विश्वास को और पक्का करते हैं।
",1
2350,"वहाँ एकदम बकवास खाना मिलता है
",0
1199,"परिजनों की तहरीर पर पुलिस ने चार नामजद आरोपियों के खिलाफ हत्या का मामला दर्ज किया।
",0
612,"इस चुनाव में बीजेपी ने मोदी की ब्रांडिंग करने में कोई कसर बाकी नहीं रखी है.
",1
2213,"शेयरों की कीमतें चढ़ रही होंगी जबकि उसके बावजूद आय के मोर्चे पर कमजोरी बनी रहेगी।
",0
1529,"दवाई वितरण के लिए कई खिड़कियां खुली होने के बाद भी लोगों की भीड़ कम होने का नाम नहीं ले थी।
",0
8,"इस दिन को धर्मशास्त्रों में शुभ फलदायक माना गया है और इसलिए इस दिन बिना पंचांग देखे कोई भी शुभ कार्य आरंभ किया जा सकता है।
",1
2339,"संदेहहीन बात कहने में भी आप क्यों झिझकते हैं 
",0
244,"उम्मीद की जा रही है कि शुक्रवार को बाजार में अन्य दिनों की अपेक्षा अधिक बिक्री होगी।
",1
495,"कई रिटेल इनवेस्टर्स इक्विटी स्कीम से जितना संभव हो सके, उतना पैसा रिकवर करना चाहते हैं।
",1
723,"यह पश्चगामी कदम होगा जो कंपाला के साथ रिश्तों को जटिल बनाएगा।
",1
258,"इस जमीन को सहारा समूह 2.25 करोड़ प्रति एकड़ में बेचना चाहता है।
",1
1899,"हमें अपनी सरकार को जवाबदेह बनाने के लिए काम करना है लेकिन देश का धर्मनिरपेक्ष चरित्र कम महत्वपूर्ण नहीं है।
",0
112,"इस मुश्किल हालात में नंबर चार पर उतरे विराट टीम इंडिया के नैय्या को लगा दिया पार।
",1
1000,"वे अन्यतम सारंगी वादक थे
",1
445,"राजकुमार राव अपने अभिनय से इंडस्ट्री में आने वाले कलाकारों के लिए खुद को एक आदर्श के रुप में साबित करेंगे।
",1
1906,"इंडियन मुजाहिदीन ने उस वक्त आत्मघाती हमले की योजना बनाई थी जब ब़डी संख्या में बॉलीवुड सितारें एकत्रित हों।
",0
82,"उन्हें हिन्दी ठीक से बोलने नहीं आती फिर भी उन्होंने बॉलीवुड में कदम रखा और हिंदी बोलना सीखा।
",1
2108,"मरीज की हालत नाजुक बनी हुई है।
",0
1108,"हनुमान ने विनम्र भाव से सर झुका लिया
",1
588,"कंपनी के बयान में कहा गया है कि अपने सभी यात्रियों के लिए उसका े आन टाइम गारंटी कार्य्रकम कल से शुरु होगा.
",1
1544,"देश की आर्थिक सेहत बेहतर नहीं है 
",0
847,"इस अत्यन्त महत्त्वपूर्ण इलाके में सम्वेदनशील जल-राडार लगा दिए हैं।
",1
1741,"अमूल के प्रबंध निदेशक आर एस सोढी ने कहा कि उत्पादन लागत बढ़ी है और गर्मियों के महीनों में दूध की आपूर्ति कम है।
",0
1854,"सलमान पर पहले बांद्रा कोर्ट में मुकदमा चल चुका है, लेकिन वह लापरवाही से कार चलाने का था।
",0
496,"हालांकि इन स्तरों से शेयर में बढ़त मुमकिन है।
",1
945,"यह वेध्य दुर्ग है
",1
1218,"दरियापुर में दंपती की अज्ञात बीमारी से मौत के बाद उनके तीन बच्चों भी इस रोग से ग्रस्त होकर जिंदगी के लिए संघर्ष कर रहे हैं।
",0
2262,"यहां व्यापक पैमाने पर अनियमितता बरती जा रही है।
",0
1433,"दिनभर चल रही गर्म हवा ने लोगों का बाहर निकलना दूभर कर दिया है।
",0
2114,"वैसे इस साल के कारोबार से सर्राफा व्यवसायी संतुष्ट नजर नहीं आए।
",0
574,"इससे बच्चों का शारीरिक एवं मानसिक विकास होता है।
",1
1591,"कोरी ने बल्ले और गेंद से काफी खराब खेल दिखाया है, जबकि स्पिनर प्रज्ञान ओझा भी निराशाजनक रहे हैं।
",0
154,"मैन आफ द मैच स्मिथ ने कोटला में ऐसी जबरदस्त बल्लेबाजी की है।
",1
1873,"आईपीएल में आक्रामक खेल दिखाना मुश्किल होता है।
",0
1642,"लेकिन विराट कोहली को यह बात नागवार गुजरी और उन्होंने गुस्से में पोलार्ड का हाथ हटा दिया और गुस्से में बड़बड़ाते हुए वहां से चले गए।
",0
1558,"लेकिन यह बेकार गया।
",0
1260,"उनके लिए भी बच्चे को निकालना आसान नहीं था।
",0
273,"पहली फिल्म से सफलता का स्वाद चखने वाली अनुष्का अब लाइम लाइट में रहना सीख गई हैं।
",1
583,"करण जौहर ने नया घर लिया है जिसे सजाने की जिम्मेवारी उन्होंने शाहरुख खान की पत्नी गौरी खान को दिया है।
",1
1889,"सिनेमा चौराहा पहले से ही व्यस्ततम चौराहे में शुमार होने के कारण परेशानियों से जूझता है तो सोमवार को सोल्जर बोर्ड चौराहे पर लगे जाम ने यहां की स्थिति और अधिक बिगाड़ दी।
",0
365,"10 वर्षों में इतनी तेजी से भवन निर्माण हुआ है कि शहर कंकरीट के जंगल में तबदील होती जा रहा हैं।
",1
1797,"हमारे पास सटीक विश्लेषण उपलब्ध नहीं हैं ।
",0
1039,"अपनी मेहनत के बल पर उसने कम समय में अत्यधिक उन्नति की है
",1
2216,"तब तक वह कार्य का बहिष्कार रखेंगे हलांकि चेयरमैन के भरोसे पर कर्मचारियों ने शाम को काम शुरू कर दिया।
",0
104,"ज्वाला का अगला मिशन रियो ओलिंपिक 2016 में मेडल जीतना है।
",1
696,"उन्होंने विदेश नीति से लेकर खाद्य नीति तक अपने पांडित्य पूर्ण विचार बेलौस व्यक्त किया है।
",1
865,"उनके लिए कुछ कहना संभव नहीं है, तथापि समझौते के तहत श्रमिकों को स्वेच्छा सेवानिवृत्ति दी थी।
",1
867,"स्थिर सरकार बनेगी और अर्थव्यवस्था को फिर से पटरी पर लाने के लिए उनके वादों को पूरा किया जाएगा।
",1
1969,"उनकी जगह गुपचुप तरीके से नए कर्मचारी भर्ती कर लिए हैं।
",0
1362,"सेक्टर वासियों को खरीदारी के लिए दूर दूसरे सेक्टरों की मार्केटों में जाने को विवश हैं।
",0
1716," बारिश नहीं होने से खरीफ की फसलों को नुकसान हुआ है।
",0
1208,"गडकरी ने झारखंड के क्षेत्रीय दलों पर प्रहार किया।
",0
1629,"फिल्मों के प्रिंट को ठीकठाक करने के काम पर 20 लाख रुपये खर्च आया।
",0
663,"पीडीएफ फाइलों को आसानी से भरना पडता है
",1
1565,"एक अच्छे हार्डवेयर के लिए आपको ठीक ढंग से निवेश करने की जरूरत होती है, नहीं तो आपकी खर्च की गई रकम बेकार भी जा सकती है।
",0
110,"करेंट एकाउंट डेफिसिट की हालत में सुधार आ सकता है।
",1
1297,"गुरुमूर्ति ने कहा है कि यूपीए सरकार की आर्थिक नीतियों ने अर्थव्यवस्था पर प्रतिकूल प्रभाव डाला है.
",0
114,"परिणाम सील अवस्था में न्यायालय के पास सुरक्षित था।
",1
524,"हर रैन बसेरे के पास पानी का टैंकर होना अनिवार्य है।
",1
707,"पुलिस को फोन न किया जाता तो निश्चित तौर पर कोई बड़ी घटना भी हो सकती थी।
",1
2177,"इन स्कूलों में बिजली ठप रही और मीटर भी नहीं घूमे किन्तु बिजली विभाग को इससे सरोकार नहीं।
",0
2372,"वह उदास होकर धीमी गति से आगे बढ़ने लगा
",0
553,"यह व्यवस्था तुरंत प्रभाव से लागू हो गई है।
",1
1502,"यह दूसरे मरीजों के स्वास्थ्य से खिलवाड़ कहा जा सकता है।
",0
414,"लेकिन अब मैं बिल्कुल फिट हूं।
",1
499," मुमकिन है कि रिलायंस कैपिटल का शेयर 330 रुपये तक के स्तर छूएं।
",1
2143,"हद तो तब हो गई जब नेता नितांत निजी विषयों को अपना सियासी हथियार बनाने लगे।
",0
357,"डीएसपी बाघापुराना बलविंदर सिंह ने पहुंचकर आढ़तियों की समस्या सुनी और उन्हे उनकी मांगों के प्रति आश्वस्त कर जाम खुलवाया।
",1
2340,"अनियत समय पर काम करने से व्यक्ति मुसीबत में फँस जाता है
",0
1410,"उन्होंने एक बयान में कहा कि घमंडी प्रियंका नहीं बल्कि स्वयं अरुण जेतली हैं।
",0
1462," घायल रविंद्र को अस्पताल में भर्ती कराया गया था।
",0
1943,"प्राचार्य खुश नहीं थे।  
",0
1073,"श्याम एक महत्वाकांक्षी व्यक्ति है
",1
1672,"पुलिसकर्मी सैक्स स्पॉट पर मौजूद असामाजिक तत्वों को पकडऩे या खदेडऩे के बजाय उन्हें अनदेखा कर देते हैं।
",0
2160,"मंदिर तक जाने वाले पैदल मार्ग पर उपलब्ध सुविधाएं बहुत कम हैं।
",0
1787,"इससे बैंक पहुंचे ग्राहक भटकने को मजबूर हुए।
",0
2055,"इससे क्षेत्र में दहशत फैल गई।
",0
1770,"जाम खुलते न देख वाहन चालक अन्य रास्तों से निकलने पर विवश थे।
",0
1874,"इस प्रारूप से क्रिकेट खेलने के पूरे तरीके पर भी गहरा प्रभाव पड़ा है।
",0
40,"मैं निरंतर सहयोग के लिए अपनी पत्नी का धन्यवाद करता हूं।
",1
2370,"अप्रवीणता के कारण श्याम यह कार्य अच्छी तरह से नहीं कर सका
",0
205,"बीडीओ प्रेमलता मुर्मू ने जानकारी दी कि 23 पंचायतों में मनरेगा से मैदान स्वीकृत हुआ है।
",1
1204,"अब पूरी दुनिया जान गई है कि मोदी झूठों के बादशाह हैं और हिटलर के प्रचार मंत्री गोयबल्स के नए अवतार है।
",0
1997,"सरकारी स्कूल का एक ही छात्र कॉमर्स एवं विज्ञान परीक्षा परिणाम में एक बार फिर सरकारी स्कूल फिसड्डी साबित हुए।
",0
1448,"बीएचयू अस्पताल में पाया गया कि ठंडे तेल का अत्यधिक इस्तेमाल करने से आंखों की रोशनी पर असर पड़ रहा है।
",0
1952,"आप लोगों की कार्य योजना असंतोषजनक है।
",0
276,"मुंबई लौटने के बाद दीपिका पादुकोण ने कहा कि उन्हें नाकामियों से सबक सीख कर फिल्म इंडस्ट्री में सफलता हासिल हुई है.
",1
296,"जेमी फॉक्स ने अच्छा समां बांधा है
",1
1238,"प्रॉपर्टी मार्केट की हालत बहुत खराब है।
",0
1134,"धार्मिक व्यक्ति विपत्ति में भी अपना धर्म नहीं छोड़ता
",1
2215,"पैकेजिंग व शुद्धता को लेकर भी सवाल खड़े हो रहे हैं यद्यपि इस धंधे से गश्ती पुलिस बखूबी वाकिफ है
",0
2171,"शीला चौथी पारी खेलने की कोशिश में चुनाव हारी हैं, मोदी मगर प्रधानमंत्री बनने की जुगत में हैं.
",0
1988,"विधानसभा क्षेत्र के 353 बूथों में 53 अति संवेदनशील हैं
",0
1120,"बाल कलाकारों द्वारा दिखाये गये नाटक से दर्शक मनोरंजित हुए
",1
2124,"इन लोगों के खिलाफ फिल्म 'रामलीला' के कुछ दृश्यों के जरिए हिंदुओं की धार्मिक भावनाओं को ठेस पहुंचाने का मामला है.
",0
1657,"महेश की वजह से लंदन में पिछला ओलंपिक मेरे लिए बुरा रहा.
",0
973,"थका पथिक वृक्ष की छाया में आराम कर रहा है
",1
744,"राष्ट्रीय टीम के साथ तीन मैचों की टेस्ट सीरीज खेलकर यूरोपीय माहौल से अभ्यस्त होगी
",1
67,"अच्छे रिजल्ट के लिए वे कोई कसर नहीं छोड़ना चाहते।
",1
970,"रेशेदार फलों के सेवन से पेट ठीक रहता है
",1
1157,"याम चित्रकला प्रतियोगिता में प्रथम आया
",1
517,"अभी तक टूर्नामेंट में उनके लिए केवल आरोन फिंच और डेविड वॉर्नर ही दमदार खेल दिखा सके हैं।
",1
831,"क्षेत्र की समस्याओं को लेकर प्रशासन को गंभीरतापूर्वक प्रयास करने की आवश्कयता है।
",1
542,"निर्माता उस अभिनेता की खोज में हैं, जो इस किरदार में सटीक बैठे।
",1
1370,"सेंटरों के बाहर ऐसे छात्र मिन्नतें करते रहे, रोना पीटना किया लेकिन नियमों के आगे अफसर बेबस दिखे।
",0
441,"समापन नागचंद्रेश्वर मंदिर पर हुआ, यहां बल लौटाकर यात्रियों ने यात्रा को पूर्णता प्रदान की।
",1
630,"चेकिंग करने के बाद सब कुछ सही सलामत पुलिस व प्रबंधन ने राहत की सांस ली।
",1
1926,"कराची में जियो टीवी के संपादक हाम‍िद मीर को गोली मारी गई 
",0
641,"बकाया गन्ना भुगतान को लेकर किसानों ने मलकपुर चीनी मिल के विरुद्ध मोर्चा खोल दिया है।
",1
2145,"कमरतोड़ महंगाई पर सवाल तो बहुत हैं, पर जवाब देने वाला कोई नहीं है।
",0
750,"इसके साथ बीपीएल के लिए तमिलनाडु मुख्यमंत्री व्यापक स्वास्थ्य बीमा योजना का भी कुशल प्रबंधन किया जा रहा है।
",1
634,"इसके विपरीत चीन और ब्राजील में पानी की बेहतर आपूर्ति होती है।
",1
2240,"सनराइजर्स अपनी बल्लेबाजी की लय आगे बरकरार नहीं रख पाए।
",0
415,"सिंधू, ज्वाला, अश्विनी का कांस्य पदक पक्का.
",1
835,"तमाम कमी-कमजोरियों को तत्काल दूर किए जाने की नितांत आवश्यकता है।
",1
2223,"बहुत सी बातों पर तो मनाने पर भी नहीं मानती मानो सीने में दिल नहीं पत्थर हो।
",0
1594,"इसी तरह स्टार गोल्फर जीव मिल्खा सिंह का निराशाजनक प्रदर्शन अंतिम राउंड में भी जारी रहा
",0
1302,"इस साल की शुरुआत में ही उन पर अवैध रूप से मादक पदार्थ खरीदने के आरोपों के चलते निकाल दिया गया।
",0
1210,"सोमवार की रात्रि डीजल चोरों की ताक में कुछ साहसी युवक लोडिंग प्वाइंट के समीप घात लगाकर बैठे थे।
",0
779,"बड़ोदरा में मतदान करने के बाद नरेंद्र मोदी ने अपने टि्वट में नया रायपुर को बेहतर ढंग से विकसित शहर बताया है।
",1
196,"उनके मुताबिक स्टाइलस बहुत सटीक है
",1
712,"सार्वजनिक स्थानों पर निस्वार्थ भाव से लोगों को पानी पिलाते स्वयंसेवी मिल जाते है।
",1
106,"राजस्थान रॉयल्स के कप्तान शेन वॉटसन ने कहा कि इस तरह के मैच में जीतना सुखद रहता है।
",1
1758,"जिस तरह से यह कंगारू कमाल दिखा रहा है उसके बाद अब किसी गेंदबाज़ के लिए मैक्सवेल को रोकना असंभव लग रहा है।
",0
29,"विजय राज और मनु ऋषि के अलावा राज जुत्शी और विश्वजीत प्रधान ने भी अच्छा अभिनय किया है।
",1
2348,"तुम्हारे इस अर्थहीन सवाल का मेरे पास कोई जवाब नहीं है
",0
1911,"इसके विपरीत चेन्नई की टीम बल्लेबाजी, गेंदबाजी और क्षेत्ररक्षण में शानदार नहीं रही है.
",0
382,"रजनीकांत अब जल्द ही सोशल माइक्रो ब्लॉगिंग साइट टि्वटर पर सक्रिय हो जाएंगे।
",1
2028,"दमा से प्रभावित बच्चा सामान्य जीवन नहीं जी सकता।
",0
2131,"उनके इस चमत्कारी गोल ने बार्सिलोना के स्टार लियोनेल मैसी के मैजिक को भी फीका कर दिया।
",0
1420,"खैर इसके बाद मामला तो शांत हो गया।
",0
1812,"सभी आरोपियों के खिलाफ दो लाख के जुर्माने से लेकर कारावास की सजा संभव है।
",0
658,"टी-20 विश्वकप जीतने के लिए टीम इण्डिया पूरा जोर लगा रही है। 
",1
1183,लोग निर्वाचित प्रतिनिधि को बधाई दे रहे हैं,1
1069,"शुभ कार्य की शुरुआत करने में देर नहीं होनी चाहिए
",1
717,"मैं एक वयस्क महिला हूं और मैं जो चाहती हूं वो कर सकती हूं।
",1
292,"विशेषज्ञों का मानना है कि रुपए में मजबूती की मुख्य वज़ह डॉलर की कीमतों का सात महीने के निचले स्तरों पर आना है।
",1
2150,"डुमिनी ही एकमात्र ऐसे बल्लेबाज नजर आ रहे हैं जो थोड़ा बहुत लय में हैं,
",0
1153,"इस साल कंपनी की बिक्री में बहुत अधिक वृद्धि हुई है 
",1
926,"हमें अपने माता-पिता की आज्ञानुसार ही कोई काम करना चाहिए
",1
623,"बाद में आधे घंटे बाद मशीन सही हो पाई।
",1
814,"भारत के लोग जितना ख्वाजा को चाहते है उतना ही पाकिस्तान, बांग्लादेश व अन्य देशों में उनके अकीदतमंद है।
",1
784,"मैं अभी उन्हें प्रेम करती हूं क्योंकि हम लोग एक दूसरे के इतिहास का हिस्सा रह चुके हैं।'
",1
1119,"चिड़ियाघर की सैर के बाद बच्चे प्रसन्न थे
",1
2077,"बदमाशों की गिरफ्तारी को लेकर व्यापारियों में बेहद आक्रोश है और तभी से गुड़ मंडी में अनिश्चितकालीन हड़ताल जारी है।
",0
2257,"रन ना मिलने से निराश अमित मिश्रा वापस क्रीज में लौट ही रहे थे कि इन कुछ सेकंड में जबरदस्त कॉमेडी हुई।
",0
2118,"लेकिन विपिन के आउट होने के बाद विकेट का पतन शुरू हो गया और रनों की रफ्तार पर भी ब्रेक लग गया।
",0
576,"लेकिन राजस्थान के शिक्षा मंत्री इंतजार के मूड में नहीं हैं।
",1
694,"सीमा पर शत्रुता के विभिन्न भावों को हास्य पुट के साथ दर्शाती यह फिल्म दर्शकों का कई तरह से मनोरंजन करती है।
",1
1453,"भाजपा को यहां की समस्याओं को सही ढंग से समझना चाहिए।
",0
6,"इस दिन नदी में स्नान करना काफी फलदायी होता है।
",1
1101,"यहाँ रखी हुई वस्तुएँ गणनीय हैं
",1
1946,"कारण कि ग्रामों में जल स्रोत नहीं है और जिन ग्रामों में जल स्रोत है उनमें से अधिकांश जल स्रोत बंद पड़े हुये है।
",0
1962,"गोली की आवाज सुनकर आस पास के व्यापारियों में भगदड़ मच गई।
",0
1174,"संतोषी व्यक्ति का जीवन आनंदपूर्ण होता है
",1
1673,"मामूली बुखार समझकर लोग इसी बीमारी को अनदेखा कर देते है
",0
170,"डीपीआईपी योजना से लाभान्वित कई महिलाओं ने कलेक्टर श्री मिश्रा को अपनी सफलता की कहानी सुनाई।
",1
1027,"श्याम के गुणों के कारण उसकी कुरूपता छिप जाती है
",1
161,"सलामी बल्लेबाज मुरलीधरन गौतम ने भी 30 रन की उपयोगी पारी खेली.
",1
1815,"चुनाव से पहले सस्ती लोकप्रियता पाने की जुगत ने इंदौर से सपा उम्मीदवार नेहा शर्मा को हवालात भेज दिया है।
",0
812,"यह समाज सेवा है, जो सबसे बड़ा धार्मिक कार्य है।
",1
1912,"स्कूलों के विरुद्ध शिकायत मिलने पर कार्रवाई नहीं की जाएगी।
",0
1878,"फिल्म ने लोगों पर खास छाप नहीं छोड़ी.
",0
1887,"मोहित शर्मा ने मुंबई का खेल बिगाड़ दिया।
",0
431,"मध्य प्रदेश में लोकसभा चुनाव के तीसरे चरण का मतदान शांतिपूर्ण तरीके से संपन्न हो गया।
",1
2318,"स्नानागार में फिसलकर गिरने से उनके हाथ की हड्डी टूट गई
",0
761,"विपक्षियों को मुंहतोड़ जवाब देने में वे सिद्धहस्त हैं।
",1
1735,"महाराजा तेज सिंह जिला अस्पताल में मरीजों की जाच करने वाली पैथोलॉजी खुद बीमार है।
",0
1967,"ट्रेन के अंतिम कोच में धुआं उठने के बाद ट्रेन में भगदड़ मच गई.
",0
105,"जीत पर बोले वाटसन, रोमांचक मैच में जीतना अच्छा अहसास है.
",1
1124,"ख़ुदा ग़रीबनवाज़ है
",1
214,"शुभ दिन और रोहिणी नक्षत्र का संयोग होने से यह महाफलदायी तिथि के रूप में मान्य है
",1
209,"इस सूची संबंधी एक जनवरी से 10 जनवरी 2014 तक स्वीकृत किये जाएंगें 
",1
95,"मैंने हमेशा इस बात पर जोर दिया कि वृद्धि को प्रोत्साहित करना और मुद्रास्फीति पर नियंत्रण एक दूसरे के विरुद्ध नहीं है।
",1
477,"विशाल ध्वज बना आकर्षण का केंद्र.
",1
2246,"मैक्सवेल इस मैच में ज्यादा कुछ नहीं कर पाए
",0
